layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.05,0.0612499990144108,120
encoder,1,0.0,0.000804503831309412,120
encoder,2,0.025,0.04159753948755851,120
encoder,3,0.09166666666666666,0.0878991206127309,120
decoder,0,0.14166666666666666,0.14198068028686936,120
decoder,1,0.0,0.006440491794996801,120
decoder,2,0.06666666666666667,0.06579971660013804,120
decoder,3,0.30833333333333335,0.303003261097427,120
