layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.3416666666666667,0.351977480593774,120
encoder,1,0.041666666666666664,0.03411941515127833,120
encoder,2,0.025,0.03332206977359221,120
encoder,3,0.06666666666666667,0.060264096257449974,120
decoder,0,0.0,0.00017890230366018797,120
decoder,1,0.025,0.018966452192434743,120
decoder,2,0.03333333333333333,0.021826587102041738,120
decoder,3,0.26666666666666666,0.2730256047713707,120
