arch,subset,lkey,layer,probe_type,n_runs,balanced_accuracy_mean,selectivity_mean,control_balanced_accuracy_mean,raw_accuracy_mean,majority_baseline_mean,balanced_accuracy_std,selectivity_std,control_balanced_accuracy_std,raw_accuracy_std,majority_baseline_std,layer_index
feature_invariant,stemfinal_differ,101,dec1,linear,12,0.7960685396592654,0.3176442313568989,0.4784243083023665,0.7908699343965234,0.6719931104766013,0.17245437538314737,0.14405552245496195,0.06503429603532113,0.17159466278207952,0.06706802074877764,
feature_invariant,stemfinal_differ,102,dec2,linear,12,0.7516416580358113,0.2605167391293027,0.49112491890650856,0.7402511547124969,0.6719931104766013,0.13774970138714854,0.13826506036970534,0.04492324252885136,0.13420585007767746,0.06706802074877764,
feature_invariant,stemfinal_differ,103,dec3,linear,12,0.7150982394994491,0.17404220927662742,0.5410560302228217,0.7053426316826878,0.6719931104766013,0.1336836542449495,0.14011371308295378,0.032226266072735446,0.15197640573123086,0.06706802074877764,
feature_invariant,stemfinal_differ,0,enc0,mlp,12,0.6821483047642322,0.2207532551323803,0.4613950496318518,0.6879292334435402,0.6719931104766013,0.1660435620936633,0.1335182573654876,0.05044194225883336,0.19728733427734166,0.06706802074877764,
feature_invariant,stemfinal_differ,1,enc1,mlp,12,0.6993580432784062,0.2260271894182283,0.47333085386017787,0.7025435861833728,0.6719931104766013,0.16574562663966794,0.1604501899842253,0.0418668551323988,0.1974494379925141,0.06706802074877764,
feature_invariant,stemfinal_differ,2,enc2,mlp,12,0.7221797642321836,0.22012595434170038,0.5020538098904831,0.7333977408118012,0.6719931104766013,0.18029074556170427,0.21243278858846232,0.04255133413819859,0.2077468150303754,0.06706802074877764,
feature_invariant,stemfinal_differ,3,enc3,mlp,12,0.7642965091584043,0.28993909157269765,0.4743574175857066,0.7672010587377655,0.6719931104766013,0.19410072729321443,0.2179540368927694,0.03570314877892053,0.215000628144394,0.06706802074877764,
feature_invariant,stemfinal_differ,100,dec0,mlp,12,0.7723270027463576,0.2622658763759343,0.5100611263704232,0.7651027284444686,0.6719931104766013,0.155074601478904,0.15169903388034323,0.023715405892522936,0.1645668934388142,0.06706802074877764,
feature_invariant,stemfinal_differ,101,dec1,mlp,12,0.825786044003786,0.3386865196273073,0.48709952437647863,0.8261654532261083,0.6719931104766013,0.15058147147749676,0.16540996664231045,0.018376870026131944,0.1545261822401963,0.06706802074877764,
feature_invariant,stemfinal_differ,102,dec2,mlp,12,0.7853968220026687,0.28195582798803737,0.5034409940146314,0.7859792495481982,0.6719931104766013,0.12764587012977405,0.11918702757331967,0.040794669547791436,0.140321322054033,0.06706802074877764,
feature_invariant,stemfinal_differ,103,dec3,mlp,12,0.7145053928299897,0.20523054968632326,0.5092748431436663,0.7048103861756022,0.6719931104766013,0.14155679063817436,0.19564822355812184,0.07005322689361833,0.1730619705076236,0.06706802074877764,
feature_invariant,stemfinal_same,0,enc0,linear,12,0.5839204003351111,0.10906466646195932,0.4748557338731518,0.8640909170425682,0.9664402502608033,0.16545510098453656,0.14172168810985794,0.040610407999964945,0.07021340186674416,0.006704415254260537,
feature_invariant,stemfinal_same,1,enc1,linear,12,0.5943859944902403,0.1124197788306961,0.4819662156595442,0.8777125532003772,0.9664402502608033,0.1702567743646706,0.1646994129258133,0.027490881197424016,0.06448798300307451,0.006704415254260537,
feature_invariant,stemfinal_same,2,enc2,linear,12,0.5977184076479664,0.09402500470927412,0.5036934029386922,0.8807156708540121,0.9664402502608033,0.15579583223118854,0.1672472096047906,0.01843139517673651,0.0707305434899363,0.006704415254260537,
feature_invariant,stemfinal_same,3,enc3,linear,12,0.6136982499506993,0.10908137501657521,0.5046168749341241,0.8905985040256256,0.9664402502608033,0.12873607399513776,0.1303126363413216,0.013862381715470752,0.06231848379725299,0.006704415254260537,
feature_invariant,stemfinal_same,100,dec0,linear,12,0.6351677501225635,0.13034277415049833,0.5048249759720652,0.9216991798922968,0.9664402502608033,0.13272205909894252,0.15434615367796167,0.03671655415460794,0.04520790927064576,0.006704415254260537,
feature_invariant,stemfinal_same,101,dec1,linear,12,0.6737720711802968,0.17103955134658752,0.5027325198337093,0.9343453246756651,0.9664402502608033,0.14801120960696826,0.16324728777888908,0.025176864319652423,0.048979146093716626,0.006704415254260537,
feature_invariant,stemfinal_same,102,dec2,linear,12,0.6808351710342156,0.194818645124052,0.4860165259101635,0.9378810687570134,0.9664402502608033,0.15014043922404724,0.1477646405828253,0.03608247190058538,0.04476955079531024,0.006704415254260537,
feature_invariant,stemfinal_same,103,dec3,linear,12,0.6380249329491247,0.12495400065609948,0.5130709322930251,0.9069737366031343,0.9664402502608033,0.13848332529994625,0.15552991227265134,0.029443201224622104,0.05027410667939583,0.006704415254260537,
feature_invariant,stemfinal_same,0,enc0,mlp,12,0.5754275932793215,0.06634974480532725,0.5090778484739942,0.8907891069105037,0.9664402502608033,0.1548607221393213,0.14760791424738492,0.011452665777279826,0.03888039116156354,0.006704415254260537,
feature_invariant,stemfinal_same,1,enc1,mlp,12,0.5846563566943612,0.07043104920196441,0.5142253074923968,0.9043165931050928,0.9664402502608033,0.145046225379172,0.14966751119207608,0.011417424160493352,0.03164824994345883,0.006704415254260537,
feature_invariant,stemfinal_same,2,enc2,mlp,12,0.6214718122171338,0.12062195730914692,0.5008498549079868,0.9154313959115039,0.9664402502608033,0.12142451646258375,0.14211775995589912,0.027995124678498597,0.02741527537040529,0.006704415254260537,
feature_invariant,stemfinal_same,3,enc3,mlp,12,0.6365795551699779,0.1397092864546517,0.4968702687153262,0.9177959269284427,0.9664402502608033,0.10424414070021207,0.09615984500335908,0.02763803240309368,0.031030659136499023,0.006704415254260537,
feature_invariant,stemfinal_same,100,dec0,mlp,12,0.6355191042567045,0.1294872421509579,0.5060318621057466,0.9115807144810913,0.9664402502608033,0.1319096348510001,0.1503924032004482,0.022120393014641113,0.04363649741157253,0.006704415254260537,
feature_invariant,stemfinal_same,101,dec1,mlp,12,0.6637971338462927,0.149221428670165,0.5145757051761276,0.92537727267305,0.9664402502608033,0.14469665350361266,0.15371143693573763,0.016867224412050828,0.044231983005301574,0.006704415254260537,
feature_invariant,stemfinal_same,102,dec2,mlp,12,0.6625869994212275,0.183895296948817,0.4786917024724104,0.9285149890075801,0.9664402502608033,0.15694697390822207,0.15003913742053834,0.018765601007029887,0.0504880519508726,0.006704415254260537,
feature_invariant,stemfinal_same,103,dec3,mlp,12,0.609127013998282,0.11212709527399138,0.4969999187242906,0.8961306481301654,0.9664402502608033,0.1519634671684104,0.12833328639112193,0.03281672877268719,0.05365347352577156,0.006704415254260537,
independent_feature,all,0,enc0,linear,12,0.6830878864401592,0.19001239248810783,0.49307549395205125,0.8561348373848374,0.8939393939393939,0.08203566252468168,0.0894700955812577,0.0159788099019295,0.04688778245643522,0.0,
independent_feature,all,1,enc1,linear,12,0.7066710667278849,0.20089476803324466,0.5057762986946402,0.8543309468309469,0.8939393939393939,0.09019481907588336,0.09285885790989203,0.010593342460168582,0.0652558096813646,0.0,
independent_feature,all,2,enc2,linear,12,0.7039359504132232,0.20633475826253456,0.4976011921506885,0.8588876401376401,0.8939393939393939,0.11221537171165501,0.11480052976896177,0.015579517688974026,0.06580184468088837,0.0,
independent_feature,all,3,enc3,linear,12,0.7140868916437099,0.2289225592713121,0.4851643323723977,0.8754918692418693,0.8939393939393939,0.12198787960687707,0.1441522910006074,0.03521137568864614,0.0546985442104491,0.0,
independent_feature,all,100,dec0,linear,12,0.6414766031527396,0.13754413898959114,0.5039324641631483,0.8525564713064714,0.8939393939393939,0.09582932036335855,0.11145459085171895,0.020782698520101096,0.054754216287693,0.0,
independent_feature,all,101,dec1,linear,12,0.7162862526782982,0.20284444810720928,0.5134418045710888,0.8834931734931736,0.8939393939393939,0.09017480725985591,0.1255711011251165,0.039520630198651305,0.03953873024084318,0.0,
independent_feature,all,102,dec2,linear,12,0.7104752066115703,0.22445596599535633,0.4860192406162138,0.8776888389388389,0.8939393939393939,0.1276389854461157,0.11819451691777814,0.018825069189808055,0.05684535264176884,0.0,
independent_feature,all,103,dec3,linear,12,0.6715125688705235,0.18803356398945495,0.48347900488106843,0.8394939782439783,0.8939393939393939,0.12250388317939517,0.12847302363875823,0.018976165573673605,0.07463835525611574,0.0,
independent_feature,all,0,enc0,mlp,12,0.6027486034588307,0.123858690794787,0.47888991266404374,0.8400752025752026,0.8939393939393939,0.11871782062158308,0.12243701861958957,0.016166212345921728,0.04184952910005445,0.0,
independent_feature,all,1,enc1,mlp,12,0.6289508723599633,0.13105464511252593,0.49789622724743726,0.8404710567210567,0.8939393939393939,0.10312492102196566,0.09634865975332957,0.01433599246322713,0.057577655883861364,0.0,
independent_feature,all,2,enc2,mlp,12,0.6487497130394858,0.15921024893159952,0.48953946410788624,0.8551176601176601,0.8939393939393939,0.10507198853098058,0.11147409297585725,0.011962106889422962,0.05560281697377034,0.0,
independent_feature,all,3,enc3,mlp,12,0.6576989592898684,0.1587030828143393,0.49899587647552907,0.8732478632478632,0.8939393939393939,0.11321222133688551,0.11487871663846594,0.03442594497521925,0.04579890719330509,0.0,
independent_feature,all,100,dec0,mlp,12,0.6607493495561677,0.1535298255435462,0.5072195240126215,0.8728134365634367,0.8939393939393939,0.08746899356758592,0.10151586833678987,0.01944190829754932,0.0458085720010685,0.0,
independent_feature,all,101,dec1,mlp,12,0.7111778772574228,0.2042951290045083,0.5068827482529145,0.8870473970473971,0.8939393939393939,0.09890401064050752,0.09975451704544404,0.021924786610966862,0.04639669575653382,0.0,
independent_feature,all,102,dec2,mlp,12,0.6854239363330272,0.1793175103011202,0.506106426031907,0.8653635253635253,0.8939393939393939,0.136546653499567,0.13553245769285435,0.02539251712316624,0.05548732155452871,0.0,
independent_feature,all,103,dec3,mlp,12,0.6209877180899909,0.0831251860076008,0.53786253208239,0.8279660617160617,0.8939393939393939,0.12384815262662244,0.14257136255521954,0.029803533468672077,0.06244143418084117,0.0,
independent_feature,stemfinal_differ,0,enc0,linear,12,0.6496583519527067,0.11754060284708374,0.532117749105623,0.6465040635816909,0.6719931104766013,0.170474116989024,0.1945231116417478,0.037516830955835516,0.17072664899771067,0.06706802074877764,
independent_feature,stemfinal_differ,1,enc1,linear,12,0.6915756353861192,0.09059551280315274,0.6009801225829665,0.6761825265281901,0.6719931104766013,0.17862152489481092,0.14310938501727563,0.09745858833888002,0.17590898159696464,0.06706802074877764,
independent_feature,stemfinal_differ,2,enc2,linear,12,0.7303550758157612,0.20972523010755564,0.5206298457082056,0.7162680343768115,0.6719931104766013,0.17139230267346303,0.15535996156004023,0.06372654037521276,0.1834417047074594,0.06706802074877764,
independent_feature,stemfinal_differ,3,enc3,linear,12,0.7517616443816041,0.19832530698748252,0.5534363373941215,0.7354867081811763,0.6719931104766013,0.13657036425675675,0.17902716454401968,0.07347498929826551,0.13336761281754428,0.06706802074877764,
independent_feature,stemfinal_differ,100,dec0,linear,12,0.7036868134106037,0.15609750236637715,0.5475893110442266,0.7026094491988388,0.6719931104766013,0.1595590128551452,0.16858908964445823,0.037817389331916064,0.1661954623091143,0.06706802074877764,
independent_feature,stemfinal_differ,101,dec1,linear,12,0.7870650441628264,0.3180376126719286,0.46902743149089776,0.7837295244384479,0.6719931104766013,0.10284422654247252,0.1168324259123958,0.07225993734607147,0.10070994322869542,0.06706802074877764,
independent_feature,stemfinal_differ,102,dec2,linear,12,0.7731558717939766,0.2818659146385939,0.49128995715538265,0.7819413960874532,0.6719931104766013,0.0856828016956088,0.09597452485978061,0.05345170893337767,0.08539015271602407,0.06706802074877764,
independent_feature,stemfinal_differ,103,dec3,linear,12,0.7443870502257598,0.20431804349210894,0.5400690067336509,0.7370685270129417,0.6719931104766013,0.10059533740142496,0.11391425814748311,0.04134817885773051,0.11396178072174663,0.06706802074877764,
independent_feature,stemfinal_differ,0,enc0,mlp,12,0.683091330936089,0.22362603231508296,0.459465298621006,0.6686840332727702,0.6719931104766013,0.16538462460917014,0.13289919287225044,0.05490144638883905,0.20783731703569924,0.06706802074877764,
independent_feature,stemfinal_differ,1,enc1,mlp,12,0.6976210506563328,0.2206684145081019,0.47695263614823097,0.680233914789226,0.6719931104766013,0.18319098971659667,0.20798551794449135,0.0462373946344025,0.2150516918780554,0.06706802074877764,
independent_feature,stemfinal_differ,2,enc2,mlp,12,0.7647656999138853,0.2403369840385948,0.5244287158752906,0.75249153869869,0.6719931104766013,0.16643346783223917,0.19895448791375905,0.05635547863237901,0.20288736381239986,0.06706802074877764,
independent_feature,stemfinal_differ,3,enc3,mlp,12,0.7933472251314994,0.3346021670293022,0.45874505810219707,0.7794246727627251,0.6719931104766013,0.15345395509405504,0.16775639725767597,0.03664271634867918,0.1842697281782966,0.06706802074877764,
independent_feature,stemfinal_differ,100,dec0,mlp,12,0.7562020929339478,0.24916712610467298,0.5070349668292747,0.7497904411491149,0.6719931104766013,0.15689154444037276,0.16369738174108578,0.024428524572383595,0.17143924803413227,0.06706802074877764,
independent_feature,stemfinal_differ,101,dec1,mlp,12,0.8165630057293364,0.3213881758658137,0.49517482986352257,0.8185961720053304,0.6719931104766013,0.13129564655316267,0.14011080667087325,0.03284202202518542,0.13272620453620357,0.06706802074877764,
independent_feature,stemfinal_differ,102,dec2,mlp,12,0.7854531926406927,0.2938202574785407,0.49163293516215195,0.79356171240381,0.6719931104766013,0.10640066738975201,0.07478225354225836,0.07916399617463034,0.11084403095847378,0.06706802074877764,
independent_feature,stemfinal_differ,103,dec3,mlp,12,0.7160906414374156,0.19550027555488358,0.520590365882532,0.7138461671816483,0.6719931104766013,0.1321466546522858,0.18488605968517735,0.06207472229511938,0.14729366641539052,0.06706802074877764,
independent_feature,stemfinal_same,0,enc0,linear,12,0.5802557196420098,0.10182221388545075,0.47843350575655913,0.8824970281131383,0.9664402502608033,0.15938811258521593,0.13416880665779032,0.04151124579349804,0.05083678041160655,0.006704415254260537,
independent_feature,stemfinal_same,1,enc1,linear,12,0.5991455282014542,0.12100403797240983,0.4781414902290444,0.8925635765213334,0.9664402502608033,0.165243552445893,0.1557164216633645,0.026469652907665023,0.05967018678557353,0.006704415254260537,
independent_feature,stemfinal_same,2,enc2,linear,12,0.6013905832059352,0.10257312135068246,0.4988174618552528,0.8874838329690422,0.9664402502608033,0.16893423900467475,0.1735671363996754,0.01953883297776274,0.059117161894935794,0.006704415254260537,
independent_feature,stemfinal_same,3,enc3,linear,12,0.6227308016299696,0.11832292112861577,0.5044078805013538,0.9043850338598002,0.9664402502608033,0.15902921442218557,0.1669915827768998,0.013999989231485958,0.04706775041419992,0.006704415254260537,
independent_feature,stemfinal_same,100,dec0,linear,12,0.6132073401731032,0.1090912134389785,0.5041161267341246,0.9252514711326589,0.9664402502608033,0.14186762216302173,0.1627880721975462,0.02957674707606654,0.04025350440729045,0.006704415254260537,
independent_feature,stemfinal_same,101,dec1,linear,12,0.6430661179802891,0.13831953385210677,0.5047465841281823,0.9281495168598727,0.9664402502608033,0.1452752252110132,0.16420720387574528,0.023214865295850012,0.04957112482130545,0.006704415254260537,
independent_feature,stemfinal_same,102,dec2,linear,12,0.6630073572861938,0.17901703114254977,0.48399032614364396,0.9341042816664294,0.9664402502608033,0.1632668213142392,0.16213188552001673,0.03468569133375004,0.04631589510093956,0.006704415254260537,
independent_feature,stemfinal_same,103,dec3,linear,12,0.6265496620895944,0.12507717569385288,0.5014724863957415,0.9085594805548424,0.9664402502608033,0.14941183186087212,0.1650286327460934,0.02071933552056287,0.04464601858592412,0.006704415254260537,
independent_feature,stemfinal_same,0,enc0,mlp,12,0.5987202111254418,0.08193979219353047,0.5167804189319114,0.9085200037519385,0.9664402502608033,0.1395582656727934,0.1302504165241417,0.02026043842234728,0.02446318613513637,0.006704415254260537,
independent_feature,stemfinal_same,1,enc1,mlp,12,0.6048528168676682,0.09901155615433094,0.5058412607133373,0.9116255962998117,0.9664402502608033,0.1350592434421285,0.13051633762335524,0.011930310216341172,0.0345852406290694,0.006704415254260537,
independent_feature,stemfinal_same,2,enc2,mlp,12,0.6072336941499751,0.10874106582112315,0.498492628328852,0.906824164604476,0.9664402502608033,0.14516316931957135,0.16466672407473618,0.024591706152070663,0.03590657889421851,0.006704415254260537,
independent_feature,stemfinal_same,3,enc3,mlp,12,0.6242040451244857,0.1253343181281944,0.49886972699629123,0.913061885748364,0.9664402502608033,0.13692130250028686,0.13443277536513762,0.025180368326568548,0.03928398646086329,0.006704415254260537,
independent_feature,stemfinal_same,100,dec0,mlp,12,0.6301511418942426,0.12585076633426856,0.5043003755599741,0.9320140257368763,0.9664402502608033,0.13029628547619634,0.14291493445896064,0.019457153467417297,0.03559647227736855,0.006704415254260537,
independent_feature,stemfinal_same,101,dec1,mlp,12,0.6842281528710418,0.178736732616013,0.5054914202550288,0.9425990261146758,0.9664402502608033,0.11869452168138139,0.11996820665657223,0.010989440465410073,0.0359184892404291,0.006704415254260537,
independent_feature,stemfinal_same,102,dec2,mlp,12,0.668695730297519,0.18757520991395024,0.4811205203835689,0.9330715039754266,0.9664402502608033,0.1458475952716358,0.1427759865805512,0.017418539191586452,0.04742636694549093,0.006704415254260537,
independent_feature,stemfinal_same,103,dec3,mlp,12,0.6009241914800806,0.11054928335773336,0.49037490812234724,0.8979440499515624,0.9664402502608033,0.141258691088281,0.12249536627155187,0.028178588045793276,0.04860937171873382,0.006704415254260537,
vanilla,all,0,enc0,linear,12,0.6856704354147536,0.1886475550964187,0.4970228803183348,0.8594956432456433,0.8939393939393939,0.10042467874765353,0.12110052547574983,0.029224054010814238,0.05632587252099709,0.0,
vanilla,all,1,enc1,linear,12,0.7133578206305479,0.20983549510254051,0.5035223255280074,0.8799393661893662,0.8939393939393939,0.10711523488377907,0.12342715868602883,0.024692913991184593,0.05591141545928264,0.0,
vanilla,all,2,enc2,linear,12,0.7139218893480258,0.21477129247015614,0.49915059687786956,0.8808381895881895,0.8939393939393939,0.11103739754636818,0.11214289152651495,0.015141049461008685,0.05667281089417401,0.0,
vanilla,all,3,enc3,linear,12,0.7104648760330577,0.21701668197122734,0.49344819406183044,0.8812673437673437,0.8939393939393939,0.10875562958776004,0.12874542636757894,0.032905473459693045,0.053298749944700755,0.0,
vanilla,all,100,dec0,linear,12,0.7109158823079277,0.19370230716253442,0.5172135751453933,0.857691058941059,0.8939393939393939,0.08383681067462372,0.1136185980877833,0.0432215168520531,0.052307890560947125,0.0,
vanilla,all,101,dec1,linear,12,0.7183991429445974,0.21192711202938472,0.5064720309152128,0.8656428293928293,0.8939393939393939,0.09257680307754401,0.12814027146699056,0.04174518560965999,0.04994437413871646,0.0,
vanilla,all,102,dec2,linear,12,0.7239220806550352,0.24827129247015609,0.47565078818487905,0.8716677766677767,0.8939393939393939,0.10231481218200282,0.10074073001978147,0.014964830005564896,0.05428947256495479,0.0,
vanilla,all,103,dec3,linear,12,0.7080356596265687,0.2230869107744107,0.48494874885215794,0.8746263458763459,0.8939393939393939,0.1253818359042394,0.1254486549116207,0.02732924957647095,0.06322405306628039,0.0,
vanilla,all,0,enc0,mlp,12,0.5965843089990818,0.11822080655035201,0.47836350244872966,0.8252644577644578,0.8939393939393939,0.12009225731397291,0.132802430880738,0.016869999810830427,0.0456172226514778,0.0,
vanilla,all,1,enc1,mlp,12,0.5945368457300275,0.08574347643097639,0.5087933692990511,0.8303836441336442,0.8939393939393939,0.11672697535388292,0.11057245879322364,0.011056966668882026,0.054623351626478064,0.0,
vanilla,all,2,enc2,mlp,12,0.6030410162228345,0.10939979338842971,0.49364122283440465,0.8349229936729937,0.8939393939393939,0.10035294273188082,0.11058495045082109,0.01801117406513937,0.0479676616179577,0.0,
vanilla,all,3,enc3,mlp,12,0.6281567569635752,0.12878474135292314,0.499372015610652,0.8417977855477856,0.8939393939393939,0.1120818684866785,0.10689094734630755,0.03365827739251996,0.05098458639716967,0.0,
vanilla,all,100,dec0,mlp,12,0.6760003443526171,0.15238075834098563,0.5236195860116314,0.8441605616605616,0.8939393939393939,0.11053555896949312,0.1431010974053738,0.04391601390174218,0.045641186252638105,0.0,
vanilla,all,101,dec1,mlp,12,0.6773648415977961,0.17290914830119375,0.5044556932966023,0.8616401653901654,0.8939393939393939,0.11922500559985018,0.12319368314652838,0.017235759229483307,0.048122805230331134,0.0,
vanilla,all,102,dec2,mlp,12,0.6673192148760331,0.17505775558616465,0.49226145928986836,0.850525308025308,0.8939393939393939,0.13062650631340242,0.13913951173610217,0.018931292430131034,0.05690495192297502,0.0,
vanilla,all,103,dec3,mlp,12,0.6561138850627487,0.11490956917661461,0.541204315886134,0.8525374625374625,0.8939393939393939,0.126290457125837,0.1325243523505848,0.023751690057348673,0.05101389478509849,0.0,
vanilla,stemfinal_differ,0,enc0,linear,12,0.6304181950069047,0.07692454448219477,0.55349365052471,0.6335937335508341,0.6719931104766013,0.18494223570115267,0.22641028977934374,0.04558917013994349,0.19548142704410057,0.06706802074877764,
vanilla,stemfinal_differ,1,enc1,linear,12,0.6462272979410076,0.013640088317651575,0.632587209623356,0.6373931133713464,0.6719931104766013,0.15147978847018792,0.08604107332628609,0.08001094631095347,0.17909669294535693,0.06706802074877764,
vanilla,stemfinal_differ,2,enc2,linear,12,0.6691287078736675,0.15446288025634744,0.51466582761732,0.6566456906041147,0.6719931104766013,0.14258096801977363,0.1835982112673054,0.05335506729593532,0.1617597479694688,0.06706802074877764,
vanilla,stemfinal_differ,3,enc3,linear,12,0.699899601332061,0.15645084075754961,0.5434487605745114,0.6889425722533815,0.6719931104766013,0.17040000839141636,0.20161314105443004,0.07722108421883467,0.19135235470453438,0.06706802074877764,
vanilla,stemfinal_differ,100,dec0,linear,12,0.718888102414312,0.17877808762716352,0.5401100147871486,0.7095183704931803,0.6719931104766013,0.15595892422803967,0.1558981753932814,0.024673591557488238,0.1608619732377646,0.06706802074877764,
vanilla,stemfinal_differ,101,dec1,linear,12,0.7665561679583858,0.28828031385377867,0.478275854104607,0.7447072707572477,0.6719931104766013,0.12428884225079975,0.12482163921866699,0.083855245999847,0.14052725642296868,0.06706802074877764,
vanilla,stemfinal_differ,102,dec2,linear,12,0.7448834136293813,0.2548701245446153,0.490013289084766,0.7275243830566378,0.6719931104766013,0.13054285771326193,0.12182885253875131,0.048358876023137584,0.13804905900056857,0.06706802074877764,
vanilla,stemfinal_differ,103,dec3,linear,12,0.719074154564074,0.17766354620116323,0.5414106083629107,0.7048525268106999,0.6719931104766013,0.1267594607237887,0.10934610621671244,0.04309435811599572,0.1303223583888608,0.06706802074877764,
vanilla,stemfinal_differ,0,enc0,mlp,12,0.6367196955150584,0.1928211582805028,0.4438985372345556,0.6316840132581193,0.6719931104766013,0.16568174748712877,0.15691555183989037,0.020033551292725285,0.1836833066088386,0.06706802074877764,
vanilla,stemfinal_differ,1,enc1,mlp,12,0.6665542686853171,0.20162359275752162,0.46493067592779536,0.6545361635065655,0.6719931104766013,0.15278857961521833,0.16491133530616922,0.027395051392572242,0.17639105409118916,0.06706802074877764,
vanilla,stemfinal_differ,2,enc2,mlp,12,0.6922377141227948,0.1676140252644945,0.5246236888583002,0.6769092720038942,0.6719931104766013,0.14528874682052811,0.17138374510518511,0.04044384500585154,0.15669291593154583,0.06706802074877764,
vanilla,stemfinal_differ,3,enc3,mlp,12,0.701790575687753,0.2563310104137723,0.44545956527398073,0.6878768597274258,0.6719931104766013,0.15376569179954103,0.1837310727013701,0.0539270404080336,0.16491335589564066,0.06706802074877764,
vanilla,stemfinal_differ,100,dec0,mlp,12,0.7580232873085695,0.25518236851837683,0.5028409187901927,0.7610108496092551,0.6719931104766013,0.15477245109518864,0.13876620183481622,0.04434159672727507,0.16126906417759843,0.06706802074877764,
vanilla,stemfinal_differ,101,dec1,mlp,12,0.7962687236225543,0.3083289313832274,0.48793979223932676,0.7853331592692693,0.6719931104766013,0.114299961058467,0.12326200395254895,0.033795571979296855,0.13061917905455464,0.06706802074877764,
vanilla,stemfinal_differ,102,dec2,mlp,12,0.7537219846312588,0.24705670576998606,0.5066652788612728,0.7480451502099682,0.6719931104766013,0.11772221441601367,0.12004147928353943,0.08111024622519973,0.11366310184406614,0.06706802074877764,
vanilla,stemfinal_differ,103,dec3,mlp,12,0.7096501051218794,0.1593978933897391,0.5502522117321402,0.7005515265485656,0.6719931104766013,0.1047789033597701,0.1406095938837388,0.050479054669569506,0.09966939177754938,0.06706802074877764,
vanilla,stemfinal_same,0,enc0,linear,12,0.596362415048712,0.12280846315939613,0.4735539518893159,0.8769515453547848,0.9664402502608033,0.15612114965402626,0.12269302910605473,0.03655781352391503,0.05973672914599426,0.006704415254260537,
vanilla,stemfinal_same,1,enc1,linear,12,0.6295321162329445,0.14645711119974789,0.4830750050331966,0.8958898083322134,0.9664402502608033,0.15058038311251398,0.12557745446016771,0.0423239642977658,0.06152038697594536,0.006704415254260537,
vanilla,stemfinal_same,2,enc2,linear,12,0.6430241018716755,0.13676638837661984,0.5062577134950557,0.9023703512890929,0.9664402502608033,0.1596797947803156,0.16814265005352655,0.011693044904318427,0.05689668873776021,0.006704415254260537,
vanilla,stemfinal_same,3,enc3,linear,12,0.6471074788985023,0.13261524109843312,0.5144922378000691,0.9134571377538464,0.9664402502608033,0.14840789903046864,0.1495438190032376,0.01911568210405544,0.050656411820150585,0.006704415254260537,
vanilla,stemfinal_same,100,dec0,linear,12,0.6378627787151372,0.13436577043141082,0.5034970082837263,0.9176737147296118,0.9664402502608033,0.14909907435679798,0.1555915445818489,0.02678989208021752,0.043006233260117675,0.006704415254260537,
vanilla,stemfinal_same,101,dec1,linear,12,0.6511854020758967,0.14844410214763296,0.5027412999282638,0.9097672168151241,0.9664402502608033,0.1410864620160529,0.16434793150466978,0.03534434139887796,0.047883238391489266,0.006704415254260537,
vanilla,stemfinal_same,102,dec2,linear,12,0.6479576032734505,0.17632703633624747,0.471630566937203,0.9139107778998042,0.9664402502608033,0.1539488087458563,0.14983805194863403,0.0310631283729604,0.05054656768985955,0.006704415254260537,
vanilla,stemfinal_same,103,dec3,linear,12,0.6305287845989186,0.12053084187658254,0.509997942722336,0.9177812259751641,0.9664402502608033,0.14871622678014532,0.16253794203777616,0.03293955473577957,0.054146448610574806,0.006704415254260537,
vanilla,stemfinal_same,0,enc0,mlp,12,0.565458122706511,0.04554588773829018,0.5199122349682208,0.8804032944632093,0.9664402502608033,0.1494124111814051,0.15426189520924352,0.031183574082706434,0.03615980402113423,0.006704415254260537,
vanilla,stemfinal_same,1,enc1,mlp,12,0.5850482230489079,0.06931194567950003,0.515736277369408,0.9003551279408731,0.9664402502608033,0.14538850889284313,0.1650833445596041,0.026877288715541632,0.037611448080215125,0.006704415254260537,
vanilla,stemfinal_same,2,enc2,mlp,12,0.5869044314680075,0.07429773234800137,0.5126066991200061,0.8938749161637894,0.9664402502608033,0.14102270720480403,0.17243065164380442,0.03735544153312167,0.03872316973802393,0.006704415254260537,
vanilla,stemfinal_same,3,enc3,mlp,12,0.6131386741175947,0.11036154572253694,0.5027771283950578,0.9007476338409671,0.9664402502608033,0.12485858029797721,0.1375739445939552,0.024288815448250414,0.03345869513759068,0.006704415254260537,
vanilla,stemfinal_same,100,dec0,mlp,12,0.6233900038814325,0.11696421462665041,0.5064257892547821,0.906939815488796,0.9664402502608033,0.15109543780610785,0.1556528856722031,0.016073348743432723,0.03409555882478848,0.006704415254260537,
vanilla,stemfinal_same,101,dec1,mlp,12,0.6331484713343273,0.12418244458747735,0.50896602674685,0.9119195184693495,0.9664402502608033,0.1460087013445579,0.1440085013288793,0.018027168117048818,0.0343236282073209,0.006704415254260537,
vanilla,stemfinal_same,102,dec2,mlp,12,0.6264915575433551,0.12909400214318853,0.49739755540016645,0.9078172818646667,0.9664402502608033,0.14175630857416913,0.13530465331867272,0.02550679036114503,0.039550822065856514,0.006704415254260537,
