layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.4078032311192933,0.5611342100683152,-0.15333097894902192,5
encoder,0,same->differ,0.5624474157479084,0.5579460552488956,0.00450136049901273,5
encoder,1,differ->same,0.36815464328417696,0.5482681846627673,-0.18011354137859031,5
encoder,1,same->differ,0.5963593713347408,0.4874399694161801,0.1089194019185607,5
encoder,2,differ->same,0.4257251671759444,0.4782077070607407,-0.05248253988479634,5
encoder,2,same->differ,0.5463507701931347,0.6245923663537938,-0.07824159616065907,5
encoder,3,differ->same,0.4612811866697877,0.480030442855675,-0.018749256185887297,5
encoder,3,same->differ,0.5496692470091484,0.6234050096999008,-0.07373576269075233,5
decoder,0,differ->same,0.4122488143213532,0.47196343505683036,-0.059714620735477175,5
decoder,0,same->differ,0.44145124716553286,0.6504042306883578,-0.208952983522825,5
decoder,1,differ->same,0.42276397561371654,0.5015436670018198,-0.07877969138810331,5
decoder,1,same->differ,0.4792947063883024,0.66032393509645,-0.18102922870814764,5
decoder,2,differ->same,0.5670903266758189,0.5043450846775815,0.06274524199823739,5
decoder,2,same->differ,0.5454406130268199,0.5568584648735688,-0.011417851846748928,5
decoder,3,differ->same,0.3902572959567778,0.45712132320255866,-0.06686402724578083,5
decoder,3,same->differ,0.5688888888888889,0.7038731934446089,-0.13498430455571997,5
