layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.44854674194974276,0.4755152868567559,-0.02696854490701317,5
encoder,0,same->differ,0.6853424949398104,0.5218438195886653,0.16349867535114504,5
encoder,1,differ->same,0.413917638980398,0.45539769732781926,-0.041480058347421245,5
encoder,1,same->differ,0.705437306913817,0.5382308432702823,0.16720646364353475,5
encoder,2,differ->same,0.4102948494477481,0.48369039653877105,-0.07339554709102297,5
encoder,2,same->differ,0.7154160008522424,0.501012837255421,0.21440316359682143,5
encoder,3,differ->same,0.4615668498703118,0.4857278882152315,-0.024161038344919672,5
encoder,3,same->differ,0.7420688185788857,0.538628693302755,0.20344012527613076,5
decoder,0,differ->same,0.4904144739219758,0.5233357541660312,-0.032921280244055384,5
decoder,0,same->differ,0.6645829338446788,0.6688082979393604,-0.00422536409468155,5
decoder,1,differ->same,0.5701699151258378,0.5981559880024421,-0.027986072876604262,5
decoder,1,same->differ,0.6754191967614787,0.7481343276415597,-0.07271513088008108,5
decoder,2,differ->same,0.5604061894475812,0.4774078534415332,0.08299833600604806,5
decoder,2,same->differ,0.666755086822201,0.46566832329327923,0.20108676352892174,5
decoder,3,differ->same,0.5585029843567996,0.49759955503590036,0.060903429320899205,5
decoder,3,same->differ,0.6535517204644721,0.5917350347109919,0.061816685753480205,5
