layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.4423830095994262,0.5015096896048966,-0.05912668000547039,5
encoder,0,same->differ,0.6260423990625332,0.5453103161387812,0.080732082923752,5
encoder,1,differ->same,0.4584979803118632,0.4441675790448838,0.014330401266979376,5
encoder,1,same->differ,0.626673058485139,0.5035794632733148,0.12309359521182417,5
encoder,2,differ->same,0.4421512945186248,0.5274295378980588,-0.08527824337943402,5
encoder,2,same->differ,0.6153222541813146,0.49440260472433817,0.12091964945697642,5
encoder,3,differ->same,0.4678485942803766,0.46274997184727223,0.005098622433104383,5
encoder,3,same->differ,0.6257089591988921,0.5401571157579481,0.08555184344094402,5
decoder,0,differ->same,0.4309705901158992,0.5662234226419385,-0.13525283252603926,5
decoder,0,same->differ,0.6297869393842548,0.6511021475597574,-0.021315208175502587,5
decoder,1,differ->same,0.4525888982483063,0.5623586225542543,-0.109769724305948,5
decoder,1,same->differ,0.67347821455204,0.7346023629669938,-0.06112414841495373,5
decoder,2,differ->same,0.492149626503646,0.46306711964261305,0.029082506861032975,5
decoder,2,same->differ,0.6763673165015447,0.45962465408154446,0.21674266242000023,5
decoder,3,differ->same,0.46477638869197047,0.49026416290748875,-0.02548777421551829,5
decoder,3,same->differ,0.6330052199850857,0.6131621317651312,0.019843088219954508,5
