layer_type,layer_index,direction,balanced_accuracy,control_balanced_accuracy,selectivity,n_controls
encoder,0,differ->same,0.4155160143338087,0.5089787284792224,-0.09346271414541374,5
encoder,0,same->differ,0.6412900820283371,0.5260547310381863,0.11523535099015081,5
encoder,1,differ->same,0.4631482670714383,0.4606130566638106,0.0025352104076277193,5
encoder,1,same->differ,0.6598700330243955,0.5307204284963983,0.12914960452799717,5
encoder,2,differ->same,0.45241987273045714,0.5080135852583639,-0.05559371252790679,5
encoder,2,same->differ,0.6468158090976883,0.48993766051561377,0.15687814858207455,5
encoder,3,differ->same,0.47469593476949423,0.4669147472988665,0.007781187470627726,5
encoder,3,same->differ,0.6466208586342814,0.5233867660210245,0.12323409261325691,5
decoder,0,differ->same,0.4688507932801237,0.5864592672932503,-0.11760847401312657,5
decoder,0,same->differ,0.6570160860764888,0.621904997680769,0.03511108839571975,5
decoder,1,differ->same,0.47766249940924466,0.5912580962292912,-0.1135955968200465,5
decoder,1,same->differ,0.724209012464046,0.7568540195053362,-0.03264500704129014,5
decoder,2,differ->same,0.4995697911367244,0.47329252602299376,0.02627726511373063,5
decoder,2,same->differ,0.7332097581762012,0.46151248001428175,0.2716972781619194,5
decoder,3,differ->same,0.5065117914758874,0.4812615551528131,0.025250236323074327,5
decoder,3,same->differ,0.7318898476616598,0.5821780925670662,0.14971175509459356,5
